University,year,Rank,Score
UNIVERSITY OF SAN DIEGO,2016,742.0,12.0
UNIVERSITY OF SAN DIEGO    10,2017,732.0,5.0
UNIVERSITY OF SAN FRANCISCO,2011,445.0,26.0
UNIVERSITY OF SAN FRANCISCO,2012,462.0,26.0
UNIVERSITY OF SAN FRANCISCO,2013,396.0,42.0
UNIVERSITY OF SAN FRANCISCO,2014,419.0,42.0
UNIVERSITY OF SAN FRANCISCO,2015,429.0,42.0
UNIVERSITY OF SAN FRANCISCO,2016,544.0,25.0
UNIVERSITY OF SAN FRANCISCO    23,2017,533.0,11.0
UNIVERSITY OF SANTIAGO DE COMPOSTELA,2011,437.0,28.0
UNIVERSITY OF SANTIAGO DE COMPOSTELA,2012,466.0,26.0
UNIVERSITY OF SANTIAGO DE COMPOSTELA,2013,603.0,18.0
UNIVERSITY OF SANTIAGO DE COMPOSTELA,2014,606.0,18.0
UNIVERSITY OF SANTIAGO DE COMPOSTELA,2015,793.0,10.0
UNIVERSITY OF SANTIAGO DE COMPOSTELA,2016,553.0,24.0
UNIVERSITY OF SANTIAGO DE COMPOSTELA  21,2017,543.0,11.0
"UNIVERSITY OF SANTIAGO, CHILE",2011,885.0,4.0
"UNIVERSITY OF SANTIAGO, CHILE",2012,641.0,13.0
"UNIVERSITY OF SANTIAGO, CHILE",2013,688.0,13.0
"UNIVERSITY OF SANTIAGO, CHILE",2014,702.0,13.0
"UNIVERSITY OF SANTIAGO, CHILE",2015,769.0,10.0
"UNIVERSITY OF SANTIAGO, CHILE",2016,813.0,9.0
"UNIVERSITY OF SANTIAGO, CHILE  1",2017,1379.0,
UNIVERSITY OF SAO PAULO,2011,312.0,52.0
UNIVERSITY OF SAO PAULO,2012,327.0,52.0
UNIVERSITY OF SAO PAULO,2013,409.0,40.0
UNIVERSITY OF SAO PAULO,2014,375.0,50.0
UNIVERSITY OF SAO PAULO,2015,325.0,68.0
UNIVERSITY OF SAO PAULO,2016,355.0,61.0
UNIVERSITY OF SAO PAULO   50,2017,363.0,26.0
UNIVERSITY OF SASKATCHEWAN,2011,581.0,15.0
UNIVERSITY OF SASKATCHEWAN,2012,582.0,16.0
UNIVERSITY OF SASKATCHEWAN,2013,624.0,16.0
UNIVERSITY OF SASKATCHEWAN,2014,654.0,15.0
UNIVERSITY OF SASKATCHEWAN,2015,668.0,15.0
UNIVERSITY OF SASKATCHEWAN,2016,693.0,14.0
UNIVERSITY OF SASKATCHEWAN    11,2017,707.0,6.0
UNIVERSITY OF SASSARI,2011,381.0,36.0
UNIVERSITY OF SASSARI,2012,353.0,44.0
UNIVERSITY OF SASSARI,2013,377.0,47.0
UNIVERSITY OF SASSARI,2014,367.0,52.0
UNIVERSITY OF SASSARI,2015,357.0,59.0
UNIVERSITY OF SASSARI,2016,359.0,60.0
UNIVERSITY OF SASSARI 50,2017,365.0,26.0
UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,2015,1221.0,2.0
UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,2016,1216.0,2.0
UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING    2,2017,1161.0,
UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,2011,860.0,5.0
UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,2012,970.0,3.0
UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,2013,917.0,6.0
UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,2014,1143.0,2.0
UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,2015,1163.0,2.0
UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA,2016,1160.0,2.0
UNIVERSITY OF SCIENCE AND TECHNOLOGY OF CHINA   2,2017,1109.0,1.0
UNIVERSITY OF SEOUL,2011,706.0,9.0
UNIVERSITY OF SEOUL,2012,811.0,6.0
UNIVERSITY OF SEOUL,2013,856.0,7.0
UNIVERSITY OF SEOUL,2014,778.0,9.0
UNIVERSITY OF SEOUL,2015,840.0,8.0
UNIVERSITY OF SEOUL,2016,757.0,12.0
UNIVERSITY OF SEOUL  11,2017,723.0,5.0
UNIVERSITY OF SFAX,2011,1215.0,1.0
UNIVERSITY OF SFAX,2012,1251.0,1.0
UNIVERSITY OF SFAX,2013,1319.0,1.0
UNIVERSITY OF SFAX,2014,1331.0,1.0
UNIVERSITY OF SFAX,2015,1356.0,1.0
UNIVERSITY OF SHANGHAI FOR SCIENCE AND TECHNOLOGY,2015,1454.0,1.0
UNIVERSITY OF SHANGHAI FOR SCIENCE AND TECHNOLOGY,2016,1458.0,1.0
UNIVERSITY OF SHEFFIELD,2011,254.0,71.0
UNIVERSITY OF SHEFFIELD,2012,296.0,61.0
UNIVERSITY OF SHEFFIELD,2013,321.0,61.0
UNIVERSITY OF SHEFFIELD,2014,320.0,65.0
UNIVERSITY OF SHEFFIELD,2015,331.0,66.0
UNIVERSITY OF SHEFFIELD,2016,356.0,61.0
UNIVERSITY OF SHEFFIELD  52,2017,349.0,29.0
UNIVERSITY OF SHERBROOKE,2011,683.0,10.0
UNIVERSITY OF SHERBROOKE,2012,597.0,15.0
UNIVERSITY OF SHERBROOKE,2013,585.0,19.0
UNIVERSITY OF SHERBROOKE,2014,500.0,27.0
UNIVERSITY OF SHERBROOKE,2015,521.0,27.0
UNIVERSITY OF SHERBROOKE,2016,561.0,23.0
UNIVERSITY OF SHERBROOKE  17,2017,596.0,9.0
UNIVERSITY OF SIEGEN,2011,571.0,15.0
UNIVERSITY OF SIEGEN,2012,596.0,15.0
UNIVERSITY OF SIEGEN,2013,564.0,20.0
UNIVERSITY OF SIEGEN,2014,628.0,17.0
UNIVERSITY OF SIEGEN,2015,617.0,19.0
UNIVERSITY OF SIEGEN,2016,588.0,21.0
UNIVERSITY OF SIEGEN    19,2017,569.0,10.0
UNIVERSITY OF SIENA,2011,368.0,38.0
UNIVERSITY OF SIENA,2012,286.0,63.0
UNIVERSITY OF SIENA,2013,312.0,64.0
UNIVERSITY OF SIENA,2014,342.0,58.0
UNIVERSITY OF SIENA,2015,344.0,61.0
UNIVERSITY OF SIENA,2016,329.0,69.0
UNIVERSITY OF SIENA   38,2017,421.0,19.0
UNIVERSITY OF SOUSSE,2011,1216.0,1.0
UNIVERSITY OF SOUSSE,2012,1252.0,1.0
UNIVERSITY OF SOUTH ALABAMA,2011,1362.0,0.0
UNIVERSITY OF SOUTH ALABAMA,2012,1394.0,0.0
UNIVERSITY OF SOUTH ALABAMA,2016,1208.0,2.0
UNIVERSITY OF SOUTH ALABAMA    2,2017,1151.0,
UNIVERSITY OF SOUTH AUSTRALIA,2011,630.0,12.0
UNIVERSITY OF SOUTH AUSTRALIA,2012,667.0,12.0
UNIVERSITY OF SOUTH AUSTRALIA,2013,607.0,17.0
UNIVERSITY OF SOUTH AUSTRALIA,2014,669.0,14.0
UNIVERSITY OF SOUTH AUSTRALIA,2015,824.0,8.0
UNIVERSITY OF SOUTH AUSTRALIA,2016,658.0,16.0
UNIVERSITY OF SOUTH AUSTRALIA  16,2017,618.0,8.0
UNIVERSITY OF SOUTH BOHEMIA,2011,941.0,3.0
UNIVERSITY OF SOUTH BOHEMIA,2012,961.0,3.0
UNIVERSITY OF SOUTH BOHEMIA,2013,1137.0,2.0
UNIVERSITY OF SOUTH BOHEMIA,2014,1157.0,2.0
UNIVERSITY OF SOUTH BOHEMIA,2015,1178.0,2.0
UNIVERSITY OF SOUTH BOHEMIA,2016,1282.0,1.0
UNIVERSITY OF SOUTH CAROLINA,2011,141.0,158.0
UNIVERSITY OF SOUTH CAROLINA,2012,157.0,154.0
UNIVERSITY OF SOUTH CAROLINA,2013,142.0,198.0
UNIVERSITY OF SOUTH CAROLINA,2014,164.0,176.0
UNIVERSITY OF SOUTH CAROLINA,2015,168.0,177.0
UNIVERSITY OF SOUTH CAROLINA,2016,163.0,193.0
UNIVERSITY OF SOUTH CAROLINA   166,2017,158.0,100.0
UNIVERSITY OF SOUTH DAKOTA,2013,1403.0,1.0
UNIVERSITY OF SOUTH DAKOTA,2014,1195.0,2.0
UNIVERSITY OF SOUTH DAKOTA,2015,1099.0,3.0
UNIVERSITY OF SOUTH DAKOTA,2016,1051.0,4.0
UNIVERSITY OF SOUTH DAKOTA 4,2017,1004.0,1.0
UNIVERSITY OF SOUTH FLORIDA,2011,276.0,64.0
UNIVERSITY OF SOUTH FLORIDA,2012,294.0,62.0
UNIVERSITY OF SOUTH FLORIDA,2013,370.0,48.0
UNIVERSITY OF SOUTH FLORIDA,2014,337.0,60.0
UNIVERSITY OF SOUTH FLORIDA,2015,384.0,52.0
UNIVERSITY OF SOUTH FLORIDA,2016,405.0,50.0
UNIVERSITY OF SOUTH FLORIDA    37,2017,432.0,18.0
UNIVERSITY OF SOUTHAMPTON,2011,129.0,184.0
UNIVERSITY OF SOUTHAMPTON,2012,128.0,200.0
UNIVERSITY OF SOUTHAMPTON,2013,130.0,225.0
UNIVERSITY OF SOUTHAMPTON,2014,115.0,258.0
UNIVERSITY OF SOUTHAMPTON,2015,116.0,269.0
UNIVERSITY OF SOUTHAMPTON,2016,119.0,275.0
UNIVERSITY OF SOUTHAMPTON    230,2017,119.0,132.0
UNIVERSITY OF SOUTHERN BRETAGNE,2013,1242.0,1.0
UNIVERSITY OF SOUTHERN BRETAGNE,2014,1251.0,1.0
UNIVERSITY OF SOUTHERN BRETAGNE,2015,1282.0,1.0
UNIVERSITY OF SOUTHERN BRETAGNE,2016,1272.0,1.0
UNIVERSITY OF SOUTHERN CALIFORNIA,2011,28.0,598.0
UNIVERSITY OF SOUTHERN CALIFORNIA,2012,29.0,596.0
UNIVERSITY OF SOUTHERN CALIFORNIA,2013,33.0,626.0
UNIVERSITY OF SOUTHERN CALIFORNIA,2014,32.0,685.0
UNIVERSITY OF SOUTHERN CALIFORNIA,2015,29.0,753.0
UNIVERSITY OF SOUTHERN CALIFORNIA,2016,35.0,777.0
UNIVERSITY OF SOUTHERN CALIFORNIA  685,2017,31.0,389.0
UNIVERSITY OF SOUTHERN DENMARK,2011,374.0,37.0
UNIVERSITY OF SOUTHERN DENMARK,2012,330.0,50.0
UNIVERSITY OF SOUTHERN DENMARK,2013,291.0,73.0
UNIVERSITY OF SOUTHERN DENMARK,2014,278.0,80.0
UNIVERSITY OF SOUTHERN DENMARK,2015,236.0,110.0
UNIVERSITY OF SOUTHERN DENMARK,2016,225.0,125.0
UNIVERSITY OF SOUTHERN DENMARK  105,2017,227.0,60.0
UNIVERSITY OF SOUTHERN INDIANA,2011,1021.0,2.0
UNIVERSITY OF SOUTHERN INDIANA,2012,1181.0,1.0
UNIVERSITY OF SOUTHERN INDIANA,2013,1257.0,1.0
UNIVERSITY OF SOUTHERN INDIANA,2014,1263.0,1.0
UNIVERSITY OF SOUTHERN INDIANA,2015,1293.0,1.0
UNIVERSITY OF SOUTHERN INDIANA,2016,1214.0,2.0
UNIVERSITY OF SOUTHERN MAINE,2011,834.0,5.0
UNIVERSITY OF SOUTHERN MAINE,2012,862.0,5.0
UNIVERSITY OF SOUTHERN MAINE,2013,1303.0,1.0
UNIVERSITY OF SOUTHERN MAINE,2014,1317.0,1.0
UNIVERSITY OF SOUTHERN MAINE,2015,1343.0,1.0
UNIVERSITY OF SOUTHERN MAINE,2016,1341.0,1.0
UNIVERSITY OF SOUTHERN MISSISSIPPI,2011,1027.0,2.0
UNIVERSITY OF SOUTHERN MISSISSIPPI,2012,1182.0,1.0
UNIVERSITY OF SOUTHERN MISSISSIPPI,2013,1258.0,1.0
UNIVERSITY OF SOUTHERN MISSISSIPPI,2014,1379.0,1.0
UNIVERSITY OF SOUTHERN SWITZERLAND,2011,1288.0,1.0
UNIVERSITY OF SPLIT,2012,1159.0,2.0
UNIVERSITY OF SPLIT,2013,1229.0,2.0
UNIVERSITY OF SPLIT,2014,1241.0,2.0
UNIVERSITY OF SPLIT,2015,1265.0,2.0
UNIVERSITY OF SPLIT,2016,1258.0,2.0
UNIVERSITY OF ST ANDREWS,2011,198.0,99.0
UNIVERSITY OF ST ANDREWS,2012,219.0,96.0
UNIVERSITY OF ST ANDREWS,2013,212.0,116.0
UNIVERSITY OF ST ANDREWS,2014,216.0,122.0
UNIVERSITY OF ST ANDREWS,2015,223.0,120.0
UNIVERSITY OF ST ANDREWS,2016,230.0,123.0
UNIVERSITY OF ST ANDREWS 113,2017,217.0,64.0
UNIVERSITY OF ST GALLEN,2011,171.0,122.0
UNIVERSITY OF ST GALLEN,2012,163.0,139.0
UNIVERSITY OF ST GALLEN,2013,138.0,201.0
UNIVERSITY OF ST GALLEN,2014,134.0,227.0
UNIVERSITY OF ST GALLEN,2015,135.0,234.0
UNIVERSITY OF ST GALLEN,2016,132.0,255.0
UNIVERSITY OF ST GALLEN 226,2017,123.0,130.0
UNIVERSITY OF ST THOMAS MINNESOTA,2011,550.0,17.0
UNIVERSITY OF ST THOMAS MINNESOTA,2012,555.0,18.0
UNIVERSITY OF ST THOMAS MINNESOTA,2013,576.0,19.0
UNIVERSITY OF ST THOMAS MINNESOTA,2014,831.0,8.0
UNIVERSITY OF ST THOMAS MINNESOTA,2015,1053.0,4.0
UNIVERSITY OF ST THOMAS MINNESOTA,2016,1008.0,4.0
UNIVERSITY OF ST THOMAS MINNESOTA  3,2017,1035.0,1.0
UNIVERSITY OF STAVANGER,2011,365.0,38.0
UNIVERSITY OF STAVANGER,2012,371.0,40.0
UNIVERSITY OF STAVANGER,2013,407.0,40.0
UNIVERSITY OF STAVANGER,2014,402.0,45.0
UNIVERSITY OF STAVANGER,2015,365.0,58.0
UNIVERSITY OF STAVANGER,2016,429.0,43.0
UNIVERSITY OF STAVANGER  37,2017,428.0,19.0
UNIVERSITY OF STELLENBOSCH,2011,1031.0,2.0
UNIVERSITY OF STELLENBOSCH,2012,1049.0,2.0
UNIVERSITY OF STELLENBOSCH,2013,1038.0,3.0
UNIVERSITY OF STELLENBOSCH,2014,908.0,6.0
UNIVERSITY OF STELLENBOSCH,2015,984.0,5.0
UNIVERSITY OF STELLENBOSCH,2016,595.0,20.0
UNIVERSITY OF STELLENBOSCH 20,2017,553.0,10.0
UNIVERSITY OF STIRLING,2011,370.0,37.0
UNIVERSITY OF STIRLING,2012,383.0,38.0
UNIVERSITY OF STIRLING,2013,372.0,47.0
UNIVERSITY OF STIRLING,2014,374.0,51.0
UNIVERSITY OF STIRLING,2015,419.0,44.0
UNIVERSITY OF STIRLING,2016,409.0,48.0
UNIVERSITY OF STIRLING   44,2017,388.0,23.0
UNIVERSITY OF STRASBOURG,2011,382.0,36.0
UNIVERSITY OF STRASBOURG,2012,417.0,32.0
UNIVERSITY OF STRASBOURG,2013,435.0,36.0
UNIVERSITY OF STRASBOURG,2014,383.0,49.0
UNIVERSITY OF STRASBOURG,2015,401.0,48.0
UNIVERSITY OF STRASBOURG,2016,379.0,55.0
UNIVERSITY OF STRASBOURG 50,2017,366.0,25.0
UNIVERSITY OF STRATHCLYDE,2011,311.0,52.0
UNIVERSITY OF STRATHCLYDE,2012,300.0,60.0
UNIVERSITY OF STRATHCLYDE,2013,294.0,71.0
UNIVERSITY OF STRATHCLYDE,2014,308.0,69.0
UNIVERSITY OF STRATHCLYDE,2015,336.0,64.0
UNIVERSITY OF STRATHCLYDE,2016,312.0,73.0
UNIVERSITY OF STRATHCLYDE    58,2017,326.0,33.0
UNIVERSITY OF STUTTGART,2011,612.0,13.0
UNIVERSITY OF STUTTGART,2012,708.0,10.0
UNIVERSITY OF STUTTGART,2013,823.0,8.0
UNIVERSITY OF STUTTGART,2014,838.0,8.0
UNIVERSITY OF STUTTGART,2015,725.0,12.0
UNIVERSITY OF STUTTGART,2016,885.0,7.0
UNIVERSITY OF STUTTGART 7,2017,837.0,3.0
UNIVERSITY OF SUMATRA UTARA,2012,1226.0,1.0
UNIVERSITY OF SUMATRA UTARA,2013,1293.0,1.0
UNIVERSITY OF SUMATRA UTARA,2014,1306.0,1.0
UNIVERSITY OF SUMATRA UTARA,2015,1333.0,1.0
UNIVERSITY OF SUMATRA UTARA,2016,1328.0,1.0
UNIVERSITY OF SURREY,2011,334.0,43.0
UNIVERSITY OF SURREY,2012,326.0,53.0
UNIVERSITY OF SURREY,2013,339.0,56.0
UNIVERSITY OF SURREY,2014,266.0,87.0
UNIVERSITY OF SURREY,2015,244.0,105.0
UNIVERSITY OF SURREY,2016,207.0,141.0
UNIVERSITY OF SURREY 119,2017,209.0,67.0
UNIVERSITY OF SUSSEX,2011,505.0,20.0
UNIVERSITY OF SUSSEX,2012,397.0,34.0
UNIVERSITY OF SUSSEX,2013,379.0,46.0
UNIVERSITY OF SUSSEX,2014,288.0,75.0
UNIVERSITY OF SUSSEX,2015,268.0,93.0
UNIVERSITY OF SUSSEX,2016,229.0,123.0
UNIVERSITY OF SUSSEX 107,2017,225.0,61.0
UNIVERSITY OF SWANSEA,2011,621.0,12.0
UNIVERSITY OF SWANSEA,2012,745.0,9.0
UNIVERSITY OF SWANSEA,2013,1469.0,0.0
UNIVERSITY OF SYDNEY,2011,146.0,153.0
UNIVERSITY OF SYDNEY,2012,148.0,165.0
UNIVERSITY OF SYDNEY,2013,155.0,183.0
UNIVERSITY OF SYDNEY,2014,129.0,232.0
UNIVERSITY OF SYDNEY,2015,130.0,251.0
UNIVERSITY OF SYDNEY,2016,128.0,259.0
UNIVERSITY OF SYDNEY   223,2017,129.0,127.0
UNIVERSITY OF SZEGED,2011,1016.0,2.0
UNIVERSITY OF SZEGED,2012,1035.0,2.0
UNIVERSITY OF SZEGED,2013,1000.0,4.0
UNIVERSITY OF SZEGED,2014,841.0,7.0
UNIVERSITY OF SZEGED,2015,891.0,7.0
UNIVERSITY OF SZEGED,2016,891.0,7.0
UNIVERSITY OF SZEGED    7,2017,844.0,3.0
UNIVERSITY OF TALCA,2011,1267.0,1.0
UNIVERSITY OF TALCA,2012,1300.0,1.0
UNIVERSITY OF TALCA,2013,1253.0,1.0
UNIVERSITY OF TALCA,2014,1109.0,3.0
UNIVERSITY OF TALCA,2015,1124.0,3.0
UNIVERSITY OF TALCA,2016,1219.0,2.0
UNIVERSITY OF TALCA    2,2017,1164.0,
UNIVERSITY OF TAMPERE,2011,416.0,30.0
UNIVERSITY OF TAMPERE,2012,440.0,30.0
UNIVERSITY OF TAMPERE,2013,456.0,33.0
UNIVERSITY OF TAMPERE,2014,526.0,24.0
UNIVERSITY OF TAMPERE,2015,584.0,21.0
UNIVERSITY OF TAMPERE,2016,758.0,12.0
UNIVERSITY OF TAMPERE   9,2017,767.0,4.0
UNIVERSITY OF TARTU,2011,652.0,11.0
UNIVERSITY OF TARTU,2012,653.0,12.0
UNIVERSITY OF TARTU,2013,744.0,10.0
UNIVERSITY OF TARTU,2014,770.0,10.0
UNIVERSITY OF TARTU,2015,786.0,10.0
UNIVERSITY OF TARTU,2016,1026.0,4.0
UNIVERSITY OF TARTU 3,2017,1063.0,1.0
UNIVERSITY OF TASMANIA,2011,1160.0,1.0
UNIVERSITY OF TASMANIA,2012,963.0,3.0
UNIVERSITY OF TASMANIA,2013,909.0,6.0
UNIVERSITY OF TASMANIA,2014,709.0,12.0
UNIVERSITY OF TASMANIA,2015,647.0,17.0
UNIVERSITY OF TASMANIA,2016,645.0,17.0
UNIVERSITY OF TASMANIA 15,2017,642.0,7.0
UNIVERSITY OF TECHNOLOGY OF COMPIEGNE,2013,1329.0,1.0
UNIVERSITY OF TECHNOLOGY OF COMPIEGNE,2014,1339.0,1.0
UNIVERSITY OF TECHNOLOGY OF COMPIEGNE,2015,1360.0,1.0
UNIVERSITY OF TECHNOLOGY OF COMPIEGNE,2016,1362.0,1.0
UNIVERSITY OF TECHNOLOGY OF COMPIEGNE    1,2017,1298.0,
UNIVERSITY OF TECHNOLOGY SYDNEY,2011,210.0,92.0
UNIVERSITY OF TECHNOLOGY SYDNEY,2012,187.0,118.0
UNIVERSITY OF TECHNOLOGY SYDNEY,2013,185.0,134.0
UNIVERSITY OF TECHNOLOGY SYDNEY,2014,180.0,147.0
UNIVERSITY OF TECHNOLOGY SYDNEY,2015,188.0,153.0
UNIVERSITY OF TECHNOLOGY SYDNEY,2016,167.0,188.0
UNIVERSITY OF TECHNOLOGY SYDNEY    154,2017,170.0,87.0
"UNIVERSITY OF TENNESSEE, KNOXVILLE",2011,175.0,117.0
"UNIVERSITY OF TENNESSEE, KNOXVILLE",2012,176.0,125.0
"UNIVERSITY OF TENNESSEE, KNOXVILLE",2013,163.0,159.0
"UNIVERSITY OF TENNESSEE, KNOXVILLE",2014,172.0,154.0
"UNIVERSITY OF TENNESSEE, KNOXVILLE",2015,173.0,170.0
"UNIVERSITY OF TENNESSEE, KNOXVILLE",2016,182.0,168.0
"UNIVERSITY OF TENNESSEE, KNOXVILLE 149",2017,172.0,86.0
UNIVERSITY OF TERAMO,2011,855.0,5.0
UNIVERSITY OF TERAMO,2012,892.0,5.0
UNIVERSITY OF TERAMO,2013,932.0,5.0
UNIVERSITY OF TERAMO,2014,846.0,7.0
UNIVERSITY OF TERAMO,2015,914.0,6.0
UNIVERSITY OF TERAMO,2016,994.0,5.0
UNIVERSITY OF TERAMO  5,2017,935.0,2.0
UNIVERSITY OF TEXAS,2011,1251.0,1.0
UNIVERSITY OF TEXAS,2015,1204.0,2.0
UNIVERSITY OF TEXAS,2016,1191.0,2.0
UNIVERSITY OF TEXAS INVESTMENT MANAGEMENT COMPANY,2012,1015.0,3.0
UNIVERSITY OF TEXAS INVESTMENT MANAGEMENT COMPANY,2013,762.0,10.0
UNIVERSITY OF TEXAS INVESTMENT MANAGEMENT COMPANY,2014,770.0,10.0
UNIVERSITY OF TEXAS INVESTMENT MANAGEMENT COMPANY,2015,786.0,10.0
UNIVERSITY OF TEXAS INVESTMENT MANAGEMENT COMPANY,2016,798.0,10.0
UNIVERSITY OF TEXAS INVESTMENT MANAGEMENT COMPANY  7,2017,832.0,3.0
"UNIVERSITY OF TEXAS, ARLINGTON",2011,335.0,43.0
"UNIVERSITY OF TEXAS, ARLINGTON",2012,406.0,33.0
"UNIVERSITY OF TEXAS, ARLINGTON",2013,399.0,42.0
"UNIVERSITY OF TEXAS, ARLINGTON",2014,474.0,31.0
"UNIVERSITY OF TEXAS, ARLINGTON",2015,547.0,24.0
"UNIVERSITY OF TEXAS, ARLINGTON",2016,571.0,22.0
"UNIVERSITY OF TEXAS, ARLINGTON 20",2017,548.0,10.0
"UNIVERSITY OF TEXAS, AUSTIN",2011,32.0,552.0
"UNIVERSITY OF TEXAS, AUSTIN",2012,27.0,612.0
"UNIVERSITY OF TEXAS, AUSTIN",2013,28.0,691.0
"UNIVERSITY OF TEXAS, AUSTIN",2014,28.0,704.0
"UNIVERSITY OF TEXAS, AUSTIN",2015,26.0,802.0
"UNIVERSITY OF TEXAS, AUSTIN",2016,26.0,889.0
"UNIVERSITY OF TEXAS, AUSTIN    730",2017,26.0,463.0
"UNIVERSITY OF TEXAS, BROWNSVILLE",2011,850.0,5.0
"UNIVERSITY OF TEXAS, BROWNSVILLE",2012,1087.0,2.0
"UNIVERSITY OF TEXAS, BROWNSVILLE",2013,1236.0,2.0
"UNIVERSITY OF TEXAS, BROWNSVILLE",2014,1453.0,1.0
"UNIVERSITY OF TEXAS, BROWNSVILLE",2015,1467.0,1.0
"UNIVERSITY OF TEXAS, BROWNSVILLE",2016,1470.0,1.0
"UNIVERSITY OF TEXAS, DALLAS",2011,99.0,230.0
"UNIVERSITY OF TEXAS, DALLAS",2012,107.0,235.0
"UNIVERSITY OF TEXAS, DALLAS",2013,116.0,256.0
"UNIVERSITY OF TEXAS, DALLAS",2014,117.0,255.0
"UNIVERSITY OF TEXAS, DALLAS",2015,128.0,253.0
"UNIVERSITY OF TEXAS, DALLAS",2016,116.0,280.0
"UNIVERSITY OF TEXAS, DALLAS    224",2017,126.0,128.0
"UNIVERSITY OF TEXAS, EL PASO",2011,624.0,12.0
"UNIVERSITY OF TEXAS, EL PASO",2012,561.0,18.0
"UNIVERSITY OF TEXAS, EL PASO",2013,532.0,23.0
"UNIVERSITY OF TEXAS, EL PASO",2014,706.0,13.0
"UNIVERSITY OF TEXAS, EL PASO",2015,680.0,14.0
"UNIVERSITY OF TEXAS, EL PASO",2016,696.0,14.0
"UNIVERSITY OF TEXAS, EL PASO   9",2017,772.0,4.0
"UNIVERSITY OF TEXAS, PERMIAN BASIN",2011,1099.0,2.0
"UNIVERSITY OF TEXAS, PERMIAN BASIN",2012,1123.0,2.0
"UNIVERSITY OF TEXAS, PERMIAN BASIN",2013,1424.0,1.0
"UNIVERSITY OF TEXAS, SAN ANTONIO",2011,300.0,56.0
"UNIVERSITY OF TEXAS, SAN ANTONIO",2012,324.0,53.0
"UNIVERSITY OF TEXAS, SAN ANTONIO",2013,350.0,53.0
"UNIVERSITY OF TEXAS, SAN ANTONIO",2014,391.0,47.0
"UNIVERSITY OF TEXAS, SAN ANTONIO",2015,455.0,37.0
"UNIVERSITY OF TEXAS, SAN ANTONIO",2016,484.0,32.0
"UNIVERSITY OF TEXAS, SAN ANTONIO   22",2017,538.0,11.0
UNIVERSITY OF TEXAS- PAN AMERICAN,2011,481.0,23.0
UNIVERSITY OF TEXAS- PAN AMERICAN,2012,459.0,27.0
UNIVERSITY OF TEXAS- PAN AMERICAN,2013,528.0,23.0
UNIVERSITY OF TEXAS- PAN AMERICAN,2014,483.0,29.0
UNIVERSITY OF TEXAS- PAN AMERICAN,2015,556.0,23.0
UNIVERSITY OF TEXAS- PAN AMERICAN,2016,672.0,16.0
UNIVERSITY OF TEXAS- PAN AMERICAN  9,2017,778.0,4.0
UNIVERSITY OF THE AEGEAN,2011,1156.0,1.0
UNIVERSITY OF THE AEGEAN,2012,1176.0,1.0
UNIVERSITY OF THE AEGEAN,2013,1240.0,1.0
UNIVERSITY OF THE AEGEAN,2014,1427.0,1.0
UNIVERSITY OF THE AEGEAN,2015,1436.0,1.0
UNIVERSITY OF THE AEGEAN,2016,1081.0,3.0
UNIVERSITY OF THE AEGEAN 3,2017,1028.0,1.0
UNIVERSITY OF THE AIR,2011,1309.0,1.0
UNIVERSITY OF THE AIR,2012,1338.0,1.0
UNIVERSITY OF THE ANDES,2011,314.0,50.0
UNIVERSITY OF THE ANDES,2012,299.0,60.0
UNIVERSITY OF THE ANDES,2013,306.0,66.0
UNIVERSITY OF THE ANDES,2014,310.0,68.0
UNIVERSITY OF THE ANDES,2015,274.0,88.0
UNIVERSITY OF THE ANDES,2016,244.0,113.0
UNIVERSITY OF THE ANDES 91,2017,249.0,52.0
UNIVERSITY OF THE AZORES,2013,1446.0,1.0
UNIVERSITY OF THE AZORES,2014,1453.0,1.0
UNIVERSITY OF THE AZORES,2015,1467.0,1.0
UNIVERSITY OF THE AZORES,2016,1470.0,1.0
UNIVERSITY OF THE BALEARIC ISLANDS,2011,579.0,15.0
UNIVERSITY OF THE BALEARIC ISLANDS,2012,631.0,13.0
UNIVERSITY OF THE BALEARIC ISLANDS,2013,702.0,12.0
UNIVERSITY OF THE BALEARIC ISLANDS,2014,693.0,13.0
UNIVERSITY OF THE BALEARIC ISLANDS,2015,658.0,16.0
UNIVERSITY OF THE BALEARIC ISLANDS,2016,714.0,13.0
UNIVERSITY OF THE BALEARIC ISLANDS    10,2017,744.0,4.0
UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,2011,393.0,34.0
UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,2012,472.0,26.0
UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,2013,591.0,19.0
UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,2014,627.0,17.0
UNIVERSITY OF THE BASQUE COUNTRY/PAIS VASCO,2015,790.0,10.0
